Index coax_placement_x  coax_placement_y  substrate_permittivity
 2506 -1.4285714286E+00 +5.2857142857E+00 +3.0571428571E+00     
 2507 -1.4285714286E+00 +5.5714285714E+00 +3.0571428571E+00     
 2508 -1.4285714286E+00 +5.8571428571E+00 +3.0571428571E+00     
 2509 -1.4285714286E+00 +6.1428571429E+00 +3.0571428571E+00     
 2510 -1.4285714286E+00 +6.4285714286E+00 +3.0571428571E+00     
 2511 -1.4285714286E+00 +6.7142857143E+00 +3.0571428571E+00     
 2512 -1.4285714286E+00 +7.0000000000E+00 +3.0571428571E+00     
 2513 -1.4285714286E+00 +7.2857142857E+00 +3.0571428571E+00     
 2514 -1.4285714286E+00 +7.5714285714E+00 +3.0571428571E+00     
 2515 -1.4285714286E+00 +7.8571428571E+00 +3.0571428571E+00     
 2516 -1.4285714286E+00 +8.1428571429E+00 +3.0571428571E+00     
 2517 -1.4285714286E+00 +8.4285714286E+00 +3.0571428571E+00     
 2518 -1.4285714286E+00 +8.7142857143E+00 +3.0571428571E+00     
 2519 -1.4285714286E+00 +9.0000000000E+00 +3.0571428571E+00     
 2520 -1.1428571429E+00 +5.0000000000E+00 +3.0571428571E+00     
 2521 -1.1428571429E+00 +5.2857142857E+00 +3.0571428571E+00     
 2522 -1.1428571429E+00 +5.5714285714E+00 +3.0571428571E+00     
 2523 -1.1428571429E+00 +5.8571428571E+00 +3.0571428571E+00     
 2524 -1.1428571429E+00 +6.1428571429E+00 +3.0571428571E+00     
 2525 -1.1428571429E+00 +6.4285714286E+00 +3.0571428571E+00     
 2526 -1.1428571429E+00 +6.7142857143E+00 +3.0571428571E+00     
 2527 -1.1428571429E+00 +7.0000000000E+00 +3.0571428571E+00     
 2528 -1.1428571429E+00 +7.2857142857E+00 +3.0571428571E+00     
 2529 -1.1428571429E+00 +7.5714285714E+00 +3.0571428571E+00     
 2530 -1.1428571429E+00 +7.8571428571E+00 +3.0571428571E+00     
 2531 -1.1428571429E+00 +8.1428571429E+00 +3.0571428571E+00     
 2532 -1.1428571429E+00 +8.4285714286E+00 +3.0571428571E+00     
 2533 -1.1428571429E+00 +8.7142857143E+00 +3.0571428571E+00     
 2534 -1.1428571429E+00 +9.0000000000E+00 +3.0571428571E+00     
 2535 -8.5714285714E-01 +5.0000000000E+00 +3.0571428571E+00     
 2536 -8.5714285714E-01 +5.2857142857E+00 +3.0571428571E+00     
 2537 -8.5714285714E-01 +5.5714285714E+00 +3.0571428571E+00     
 2538 -8.5714285714E-01 +5.8571428571E+00 +3.0571428571E+00     
 2539 -8.5714285714E-01 +6.1428571429E+00 +3.0571428571E+00     
 2540 -8.5714285714E-01 +6.4285714286E+00 +3.0571428571E+00     
 2541 -8.5714285714E-01 +6.7142857143E+00 +3.0571428571E+00     
 2542 -8.5714285714E-01 +7.0000000000E+00 +3.0571428571E+00     
 2543 -8.5714285714E-01 +7.2857142857E+00 +3.0571428571E+00     
 2544 -8.5714285714E-01 +7.5714285714E+00 +3.0571428571E+00     
 2545 -8.5714285714E-01 +7.8571428571E+00 +3.0571428571E+00     
 2546 -8.5714285714E-01 +8.1428571429E+00 +3.0571428571E+00     
 2547 -8.5714285714E-01 +8.4285714286E+00 +3.0571428571E+00     
 2548 -8.5714285714E-01 +8.7142857143E+00 +3.0571428571E+00     
 2549 -8.5714285714E-01 +9.0000000000E+00 +3.0571428571E+00     
 2550 -5.7142857143E-01 +5.0000000000E+00 +3.0571428571E+00     
 2551 -5.7142857143E-01 +5.2857142857E+00 +3.0571428571E+00     
 2552 -5.7142857143E-01 +5.5714285714E+00 +3.0571428571E+00     
 2553 -5.7142857143E-01 +5.8571428571E+00 +3.0571428571E+00     
 2554 -5.7142857143E-01 +6.1428571429E+00 +3.0571428571E+00     
 2555 -5.7142857143E-01 +6.4285714286E+00 +3.0571428571E+00     
 2556 -5.7142857143E-01 +6.7142857143E+00 +3.0571428571E+00     
 2557 -5.7142857143E-01 +7.0000000000E+00 +3.0571428571E+00     
 2558 -5.7142857143E-01 +7.2857142857E+00 +3.0571428571E+00     
 2559 -5.7142857143E-01 +7.5714285714E+00 +3.0571428571E+00     
 2560 -5.7142857143E-01 +7.8571428571E+00 +3.0571428571E+00     
 2561 -5.7142857143E-01 +8.1428571429E+00 +3.0571428571E+00     
 2562 -5.7142857143E-01 +8.4285714286E+00 +3.0571428571E+00     
 2563 -5.7142857143E-01 +8.7142857143E+00 +3.0571428571E+00     
 2564 -5.7142857143E-01 +9.0000000000E+00 +3.0571428571E+00     
 2565 -2.8571428571E-01 +5.0000000000E+00 +3.0571428571E+00     
 2566 -2.8571428571E-01 +5.2857142857E+00 +3.0571428571E+00     
 2567 -2.8571428571E-01 +5.5714285714E+00 +3.0571428571E+00     
 2568 -2.8571428571E-01 +5.8571428571E+00 +3.0571428571E+00     
 2569 -2.8571428571E-01 +6.1428571429E+00 +3.0571428571E+00     
 2570 -2.8571428571E-01 +6.4285714286E+00 +3.0571428571E+00     
 2571 -2.8571428571E-01 +6.7142857143E+00 +3.0571428571E+00     
 2572 -2.8571428571E-01 +7.0000000000E+00 +3.0571428571E+00     
 2573 -2.8571428571E-01 +7.2857142857E+00 +3.0571428571E+00     
 2574 -2.8571428571E-01 +7.5714285714E+00 +3.0571428571E+00     
 2575 -2.8571428571E-01 +7.8571428571E+00 +3.0571428571E+00     
 2576 -2.8571428571E-01 +8.1428571429E+00 +3.0571428571E+00     
 2577 -2.8571428571E-01 +8.4285714286E+00 +3.0571428571E+00     
 2578 -2.8571428571E-01 +8.7142857143E+00 +3.0571428571E+00     
 2579 -2.8571428571E-01 +9.0000000000E+00 +3.0571428571E+00     
 2580 +0.0000000000E+00 +5.0000000000E+00 +3.0571428571E+00     
 2581 +0.0000000000E+00 +5.2857142857E+00 +3.0571428571E+00     
 2582 +0.0000000000E+00 +5.5714285714E+00 +3.0571428571E+00     
 2583 +0.0000000000E+00 +5.8571428571E+00 +3.0571428571E+00     
 2584 +0.0000000000E+00 +6.1428571429E+00 +3.0571428571E+00     
 2585 +0.0000000000E+00 +6.4285714286E+00 +3.0571428571E+00     
 2586 +0.0000000000E+00 +6.7142857143E+00 +3.0571428571E+00     
 2587 +0.0000000000E+00 +7.0000000000E+00 +3.0571428571E+00     
 2588 +0.0000000000E+00 +7.2857142857E+00 +3.0571428571E+00     
 2589 +0.0000000000E+00 +7.5714285714E+00 +3.0571428571E+00     
 2590 +0.0000000000E+00 +7.8571428571E+00 +3.0571428571E+00     
 2591 +0.0000000000E+00 +8.1428571429E+00 +3.0571428571E+00     
 2592 +0.0000000000E+00 +8.4285714286E+00 +3.0571428571E+00     
 2593 +0.0000000000E+00 +8.7142857143E+00 +3.0571428571E+00     
 2594 +0.0000000000E+00 +9.0000000000E+00 +3.0571428571E+00     
 2595 +2.8571428571E-01 +5.0000000000E+00 +3.0571428571E+00     
 2596 +2.8571428571E-01 +5.2857142857E+00 +3.0571428571E+00     
 2597 +2.8571428571E-01 +5.5714285714E+00 +3.0571428571E+00     
 2598 +2.8571428571E-01 +5.8571428571E+00 +3.0571428571E+00     
 2599 +2.8571428571E-01 +6.1428571429E+00 +3.0571428571E+00     
 2600 +2.8571428571E-01 +6.4285714286E+00 +3.0571428571E+00     
 2601 +2.8571428571E-01 +6.7142857143E+00 +3.0571428571E+00     
 2602 +2.8571428571E-01 +7.0000000000E+00 +3.0571428571E+00     
 2603 +2.8571428571E-01 +7.2857142857E+00 +3.0571428571E+00     
 2604 +2.8571428571E-01 +7.5714285714E+00 +3.0571428571E+00     
 2605 +2.8571428571E-01 +7.8571428571E+00 +3.0571428571E+00     
 2606 +2.8571428571E-01 +8.1428571429E+00 +3.0571428571E+00     
 2607 +2.8571428571E-01 +8.4285714286E+00 +3.0571428571E+00     
 2608 +2.8571428571E-01 +8.7142857143E+00 +3.0571428571E+00     
 2609 +2.8571428571E-01 +9.0000000000E+00 +3.0571428571E+00     
 2610 +5.7142857143E-01 +5.0000000000E+00 +3.0571428571E+00     
 2611 +5.7142857143E-01 +5.2857142857E+00 +3.0571428571E+00     
 2612 +5.7142857143E-01 +5.5714285714E+00 +3.0571428571E+00     
 2613 +5.7142857143E-01 +5.8571428571E+00 +3.0571428571E+00     
 2614 +5.7142857143E-01 +6.1428571429E+00 +3.0571428571E+00     
 2615 +5.7142857143E-01 +6.4285714286E+00 +3.0571428571E+00     
 2616 +5.7142857143E-01 +6.7142857143E+00 +3.0571428571E+00     
 2617 +5.7142857143E-01 +7.0000000000E+00 +3.0571428571E+00     
 2618 +5.7142857143E-01 +7.2857142857E+00 +3.0571428571E+00     
 2619 +5.7142857143E-01 +7.5714285714E+00 +3.0571428571E+00     
 2620 +5.7142857143E-01 +7.8571428571E+00 +3.0571428571E+00     
 2621 +5.7142857143E-01 +8.1428571429E+00 +3.0571428571E+00     
 2622 +5.7142857143E-01 +8.4285714286E+00 +3.0571428571E+00     
 2623 +5.7142857143E-01 +8.7142857143E+00 +3.0571428571E+00     
 2624 +5.7142857143E-01 +9.0000000000E+00 +3.0571428571E+00     
 2625 +8.5714285714E-01 +5.0000000000E+00 +3.0571428571E+00     
 2626 +8.5714285714E-01 +5.2857142857E+00 +3.0571428571E+00     
 2627 +8.5714285714E-01 +5.5714285714E+00 +3.0571428571E+00     
 2628 +8.5714285714E-01 +5.8571428571E+00 +3.0571428571E+00     
 2629 +8.5714285714E-01 +6.1428571429E+00 +3.0571428571E+00     
 2630 +8.5714285714E-01 +6.4285714286E+00 +3.0571428571E+00     
 2631 +8.5714285714E-01 +6.7142857143E+00 +3.0571428571E+00     
 2632 +8.5714285714E-01 +7.0000000000E+00 +3.0571428571E+00     
 2633 +8.5714285714E-01 +7.2857142857E+00 +3.0571428571E+00     
 2634 +8.5714285714E-01 +7.5714285714E+00 +3.0571428571E+00     
 2635 +8.5714285714E-01 +7.8571428571E+00 +3.0571428571E+00     
 2636 +8.5714285714E-01 +8.1428571429E+00 +3.0571428571E+00     
 2637 +8.5714285714E-01 +8.4285714286E+00 +3.0571428571E+00     
 2638 +8.5714285714E-01 +8.7142857143E+00 +3.0571428571E+00     
 2639 +8.5714285714E-01 +9.0000000000E+00 +3.0571428571E+00     
 2640 +1.1428571429E+00 +5.0000000000E+00 +3.0571428571E+00     
 2641 +1.1428571429E+00 +5.2857142857E+00 +3.0571428571E+00     
 2642 +1.1428571429E+00 +5.5714285714E+00 +3.0571428571E+00     
 2643 +1.1428571429E+00 +5.8571428571E+00 +3.0571428571E+00     
 2644 +1.1428571429E+00 +6.1428571429E+00 +3.0571428571E+00     
 2645 +1.1428571429E+00 +6.4285714286E+00 +3.0571428571E+00     
 2646 +1.1428571429E+00 +6.7142857143E+00 +3.0571428571E+00     
 2647 +1.1428571429E+00 +7.0000000000E+00 +3.0571428571E+00     
 2648 +1.1428571429E+00 +7.2857142857E+00 +3.0571428571E+00     
 2649 +1.1428571429E+00 +7.5714285714E+00 +3.0571428571E+00     
 2650 +1.1428571429E+00 +7.8571428571E+00 +3.0571428571E+00     
 2651 +1.1428571429E+00 +8.1428571429E+00 +3.0571428571E+00     
 2652 +1.1428571429E+00 +8.4285714286E+00 +3.0571428571E+00     
 2653 +1.1428571429E+00 +8.7142857143E+00 +3.0571428571E+00     
 2654 +1.1428571429E+00 +9.0000000000E+00 +3.0571428571E+00     
 2655 +1.4285714286E+00 +5.0000000000E+00 +3.0571428571E+00     
 2656 +1.4285714286E+00 +5.2857142857E+00 +3.0571428571E+00     
 2657 +1.4285714286E+00 +5.5714285714E+00 +3.0571428571E+00     
 2658 +1.4285714286E+00 +5.8571428571E+00 +3.0571428571E+00     
 2659 +1.4285714286E+00 +6.1428571429E+00 +3.0571428571E+00     
 2660 +1.4285714286E+00 +6.4285714286E+00 +3.0571428571E+00     
 2661 +1.4285714286E+00 +6.7142857143E+00 +3.0571428571E+00     
 2662 +1.4285714286E+00 +7.0000000000E+00 +3.0571428571E+00     
 2663 +1.4285714286E+00 +7.2857142857E+00 +3.0571428571E+00     
 2664 +1.4285714286E+00 +7.5714285714E+00 +3.0571428571E+00     
 2665 +1.4285714286E+00 +7.8571428571E+00 +3.0571428571E+00     
 2666 +1.4285714286E+00 +8.1428571429E+00 +3.0571428571E+00     
 2667 +1.4285714286E+00 +8.4285714286E+00 +3.0571428571E+00     
 2668 +1.4285714286E+00 +8.7142857143E+00 +3.0571428571E+00     
 2669 +1.4285714286E+00 +9.0000000000E+00 +3.0571428571E+00     
 2670 +1.7142857143E+00 +5.0000000000E+00 +3.0571428571E+00     
 2671 +1.7142857143E+00 +5.2857142857E+00 +3.0571428571E+00     
 2672 +1.7142857143E+00 +5.5714285714E+00 +3.0571428571E+00     
 2673 +1.7142857143E+00 +5.8571428571E+00 +3.0571428571E+00     
 2674 +1.7142857143E+00 +6.1428571429E+00 +3.0571428571E+00     
 2675 +1.7142857143E+00 +6.4285714286E+00 +3.0571428571E+00     
 2676 +1.7142857143E+00 +6.7142857143E+00 +3.0571428571E+00     
 2677 +1.7142857143E+00 +7.0000000000E+00 +3.0571428571E+00     
 2678 +1.7142857143E+00 +7.2857142857E+00 +3.0571428571E+00     
 2679 +1.7142857143E+00 +7.5714285714E+00 +3.0571428571E+00     
 2680 +1.7142857143E+00 +7.8571428571E+00 +3.0571428571E+00     
 2681 +1.7142857143E+00 +8.1428571429E+00 +3.0571428571E+00     
 2682 +1.7142857143E+00 +8.4285714286E+00 +3.0571428571E+00     
 2683 +1.7142857143E+00 +8.7142857143E+00 +3.0571428571E+00     
 2684 +1.7142857143E+00 +9.0000000000E+00 +3.0571428571E+00     
 2685 +2.0000000000E+00 +5.0000000000E+00 +3.0571428571E+00     
 2686 +2.0000000000E+00 +5.2857142857E+00 +3.0571428571E+00     
 2687 +2.0000000000E+00 +5.5714285714E+00 +3.0571428571E+00     
 2688 +2.0000000000E+00 +5.8571428571E+00 +3.0571428571E+00     
 2689 +2.0000000000E+00 +6.1428571429E+00 +3.0571428571E+00     
 2690 +2.0000000000E+00 +6.4285714286E+00 +3.0571428571E+00     
 2691 +2.0000000000E+00 +6.7142857143E+00 +3.0571428571E+00     
 2692 +2.0000000000E+00 +7.0000000000E+00 +3.0571428571E+00     
 2693 +2.0000000000E+00 +7.2857142857E+00 +3.0571428571E+00     
 2694 +2.0000000000E+00 +7.5714285714E+00 +3.0571428571E+00     
 2695 +2.0000000000E+00 +7.8571428571E+00 +3.0571428571E+00     
 2696 +2.0000000000E+00 +8.1428571429E+00 +3.0571428571E+00     
 2697 +2.0000000000E+00 +8.4285714286E+00 +3.0571428571E+00     
 2698 +2.0000000000E+00 +8.7142857143E+00 +3.0571428571E+00     
 2699 +2.0000000000E+00 +9.0000000000E+00 +3.0571428571E+00     
 2700 -2.0000000000E+00 +5.0000000000E+00 +3.0714285714E+00     
 2701 -2.0000000000E+00 +5.2857142857E+00 +3.0714285714E+00     
 2702 -2.0000000000E+00 +5.5714285714E+00 +3.0714285714E+00     
 2703 -2.0000000000E+00 +5.8571428571E+00 +3.0714285714E+00     
 2704 -2.0000000000E+00 +6.1428571429E+00 +3.0714285714E+00     
 2705 -2.0000000000E+00 +6.4285714286E+00 +3.0714285714E+00     
 2706 -2.0000000000E+00 +6.7142857143E+00 +3.0714285714E+00     
 2707 -2.0000000000E+00 +7.0000000000E+00 +3.0714285714E+00     
 2708 -2.0000000000E+00 +7.2857142857E+00 +3.0714285714E+00     
 2709 -2.0000000000E+00 +7.5714285714E+00 +3.0714285714E+00     
 2710 -2.0000000000E+00 +7.8571428571E+00 +3.0714285714E+00     
 2711 -2.0000000000E+00 +8.1428571429E+00 +3.0714285714E+00     
 2712 -2.0000000000E+00 +8.4285714286E+00 +3.0714285714E+00     
 2713 -2.0000000000E+00 +8.7142857143E+00 +3.0714285714E+00     
 2714 -2.0000000000E+00 +9.0000000000E+00 +3.0714285714E+00     
 2715 -1.7142857143E+00 +5.0000000000E+00 +3.0714285714E+00     
 2716 -1.7142857143E+00 +5.2857142857E+00 +3.0714285714E+00     
 2717 -1.7142857143E+00 +5.5714285714E+00 +3.0714285714E+00     
 2718 -1.7142857143E+00 +5.8571428571E+00 +3.0714285714E+00     
 2719 -1.7142857143E+00 +6.1428571429E+00 +3.0714285714E+00     
 2720 -1.7142857143E+00 +6.4285714286E+00 +3.0714285714E+00     
 2721 -1.7142857143E+00 +6.7142857143E+00 +3.0714285714E+00     
 2722 -1.7142857143E+00 +7.0000000000E+00 +3.0714285714E+00     
 2723 -1.7142857143E+00 +7.2857142857E+00 +3.0714285714E+00     
 2724 -1.7142857143E+00 +7.5714285714E+00 +3.0714285714E+00     
 2725 -1.7142857143E+00 +7.8571428571E+00 +3.0714285714E+00     
 2726 -1.7142857143E+00 +8.1428571429E+00 +3.0714285714E+00     
 2727 -1.7142857143E+00 +8.4285714286E+00 +3.0714285714E+00     
 2728 -1.7142857143E+00 +8.7142857143E+00 +3.0714285714E+00     
 2729 -1.7142857143E+00 +9.0000000000E+00 +3.0714285714E+00     
 2730 -1.4285714286E+00 +5.0000000000E+00 +3.0714285714E+00     
 2731 -1.4285714286E+00 +5.2857142857E+00 +3.0714285714E+00     
 2732 -1.4285714286E+00 +5.5714285714E+00 +3.0714285714E+00     
 2733 -1.4285714286E+00 +5.8571428571E+00 +3.0714285714E+00     
 2734 -1.4285714286E+00 +6.1428571429E+00 +3.0714285714E+00     
 2735 -1.4285714286E+00 +6.4285714286E+00 +3.0714285714E+00     
 2736 -1.4285714286E+00 +6.7142857143E+00 +3.0714285714E+00     
 2737 -1.4285714286E+00 +7.0000000000E+00 +3.0714285714E+00     
 2738 -1.4285714286E+00 +7.2857142857E+00 +3.0714285714E+00     
 2739 -1.4285714286E+00 +7.5714285714E+00 +3.0714285714E+00     
 2740 -1.4285714286E+00 +7.8571428571E+00 +3.0714285714E+00     
 2741 -1.4285714286E+00 +8.1428571429E+00 +3.0714285714E+00     
 2742 -1.4285714286E+00 +8.4285714286E+00 +3.0714285714E+00     
 2743 -1.4285714286E+00 +8.7142857143E+00 +3.0714285714E+00     
 2744 -1.4285714286E+00 +9.0000000000E+00 +3.0714285714E+00     
 2745 -1.1428571429E+00 +5.0000000000E+00 +3.0714285714E+00     
 2746 -1.1428571429E+00 +5.2857142857E+00 +3.0714285714E+00     
 2747 -1.1428571429E+00 +5.5714285714E+00 +3.0714285714E+00     
 2748 -1.1428571429E+00 +5.8571428571E+00 +3.0714285714E+00     
 2749 -1.1428571429E+00 +6.1428571429E+00 +3.0714285714E+00     
 2750 -1.1428571429E+00 +6.4285714286E+00 +3.0714285714E+00     
 2751 -1.1428571429E+00 +6.7142857143E+00 +3.0714285714E+00     
 2752 -1.1428571429E+00 +7.0000000000E+00 +3.0714285714E+00     
 2753 -1.1428571429E+00 +7.2857142857E+00 +3.0714285714E+00     
 2754 -1.1428571429E+00 +7.5714285714E+00 +3.0714285714E+00     
 2755 -1.1428571429E+00 +7.8571428571E+00 +3.0714285714E+00     
 2756 -1.1428571429E+00 +8.1428571429E+00 +3.0714285714E+00     
 2757 -1.1428571429E+00 +8.4285714286E+00 +3.0714285714E+00     
 2758 -1.1428571429E+00 +8.7142857143E+00 +3.0714285714E+00     
 2759 -1.1428571429E+00 +9.0000000000E+00 +3.0714285714E+00     
 2760 -8.5714285714E-01 +5.0000000000E+00 +3.0714285714E+00     
 2761 -8.5714285714E-01 +5.2857142857E+00 +3.0714285714E+00     
 2762 -8.5714285714E-01 +5.5714285714E+00 +3.0714285714E+00     
 2763 -8.5714285714E-01 +5.8571428571E+00 +3.0714285714E+00     
 2764 -8.5714285714E-01 +6.1428571429E+00 +3.0714285714E+00     
 2765 -8.5714285714E-01 +6.4285714286E+00 +3.0714285714E+00     
 2766 -8.5714285714E-01 +6.7142857143E+00 +3.0714285714E+00     
 2767 -8.5714285714E-01 +7.0000000000E+00 +3.0714285714E+00     
 2768 -8.5714285714E-01 +7.2857142857E+00 +3.0714285714E+00     
 2769 -8.5714285714E-01 +7.5714285714E+00 +3.0714285714E+00     
 2770 -8.5714285714E-01 +7.8571428571E+00 +3.0714285714E+00     
 2771 -8.5714285714E-01 +8.1428571429E+00 +3.0714285714E+00     
 2772 -8.5714285714E-01 +8.4285714286E+00 +3.0714285714E+00     
 2773 -8.5714285714E-01 +8.7142857143E+00 +3.0714285714E+00     
 2774 -8.5714285714E-01 +9.0000000000E+00 +3.0714285714E+00     
 2775 -5.7142857143E-01 +5.0000000000E+00 +3.0714285714E+00     
 2776 -5.7142857143E-01 +5.2857142857E+00 +3.0714285714E+00     
 2777 -5.7142857143E-01 +5.5714285714E+00 +3.0714285714E+00     
 2778 -5.7142857143E-01 +5.8571428571E+00 +3.0714285714E+00     
 2779 -5.7142857143E-01 +6.1428571429E+00 +3.0714285714E+00     
 2780 -5.7142857143E-01 +6.4285714286E+00 +3.0714285714E+00     
 2781 -5.7142857143E-01 +6.7142857143E+00 +3.0714285714E+00     
 2782 -5.7142857143E-01 +7.0000000000E+00 +3.0714285714E+00     
 2783 -5.7142857143E-01 +7.2857142857E+00 +3.0714285714E+00     
 2784 -5.7142857143E-01 +7.5714285714E+00 +3.0714285714E+00     
 2785 -5.7142857143E-01 +7.8571428571E+00 +3.0714285714E+00     
 2786 -5.7142857143E-01 +8.1428571429E+00 +3.0714285714E+00     
 2787 -5.7142857143E-01 +8.4285714286E+00 +3.0714285714E+00     
 2788 -5.7142857143E-01 +8.7142857143E+00 +3.0714285714E+00     
 2789 -5.7142857143E-01 +9.0000000000E+00 +3.0714285714E+00     
 2790 -2.8571428571E-01 +5.0000000000E+00 +3.0714285714E+00     
 2791 -2.8571428571E-01 +5.2857142857E+00 +3.0714285714E+00     
 2792 -2.8571428571E-01 +5.5714285714E+00 +3.0714285714E+00     
 2793 -2.8571428571E-01 +5.8571428571E+00 +3.0714285714E+00     
 2794 -2.8571428571E-01 +6.1428571429E+00 +3.0714285714E+00     
 2795 -2.8571428571E-01 +6.4285714286E+00 +3.0714285714E+00     
 2796 -2.8571428571E-01 +6.7142857143E+00 +3.0714285714E+00     
 2797 -2.8571428571E-01 +7.0000000000E+00 +3.0714285714E+00     
 2798 -2.8571428571E-01 +7.2857142857E+00 +3.0714285714E+00     
 2799 -2.8571428571E-01 +7.5714285714E+00 +3.0714285714E+00     
 2800 -2.8571428571E-01 +7.8571428571E+00 +3.0714285714E+00     
 2801 -2.8571428571E-01 +8.1428571429E+00 +3.0714285714E+00     
 2802 -2.8571428571E-01 +8.4285714286E+00 +3.0714285714E+00     
 2803 -2.8571428571E-01 +8.7142857143E+00 +3.0714285714E+00     
 2804 -2.8571428571E-01 +9.0000000000E+00 +3.0714285714E+00     
 2805 +0.0000000000E+00 +5.0000000000E+00 +3.0714285714E+00     
 2806 +0.0000000000E+00 +5.2857142857E+00 +3.0714285714E+00     
 2807 +0.0000000000E+00 +5.5714285714E+00 +3.0714285714E+00     
 2808 +0.0000000000E+00 +5.8571428571E+00 +3.0714285714E+00     
 2809 +0.0000000000E+00 +6.1428571429E+00 +3.0714285714E+00     
 2810 +0.0000000000E+00 +6.4285714286E+00 +3.0714285714E+00     
 2811 +0.0000000000E+00 +6.7142857143E+00 +3.0714285714E+00     
 2812 +0.0000000000E+00 +7.0000000000E+00 +3.0714285714E+00     
 2813 +0.0000000000E+00 +7.2857142857E+00 +3.0714285714E+00     
 2814 +0.0000000000E+00 +7.5714285714E+00 +3.0714285714E+00     
 2815 +0.0000000000E+00 +7.8571428571E+00 +3.0714285714E+00     
 2816 +0.0000000000E+00 +8.1428571429E+00 +3.0714285714E+00     
 2817 +0.0000000000E+00 +8.4285714286E+00 +3.0714285714E+00     
 2818 +0.0000000000E+00 +8.7142857143E+00 +3.0714285714E+00     
 2819 +0.0000000000E+00 +9.0000000000E+00 +3.0714285714E+00     
 2820 +2.8571428571E-01 +5.0000000000E+00 +3.0714285714E+00     
 2821 +2.8571428571E-01 +5.2857142857E+00 +3.0714285714E+00     
 2822 +2.8571428571E-01 +5.5714285714E+00 +3.0714285714E+00     
 2823 +2.8571428571E-01 +5.8571428571E+00 +3.0714285714E+00     
 2824 +2.8571428571E-01 +6.1428571429E+00 +3.0714285714E+00     
 2825 +2.8571428571E-01 +6.4285714286E+00 +3.0714285714E+00     
 2826 +2.8571428571E-01 +6.7142857143E+00 +3.0714285714E+00     
 2827 +2.8571428571E-01 +7.0000000000E+00 +3.0714285714E+00     
 2828 +2.8571428571E-01 +7.2857142857E+00 +3.0714285714E+00     
 2829 +2.8571428571E-01 +7.5714285714E+00 +3.0714285714E+00     
 2830 +2.8571428571E-01 +7.8571428571E+00 +3.0714285714E+00     
 2831 +2.8571428571E-01 +8.1428571429E+00 +3.0714285714E+00     
 2832 +2.8571428571E-01 +8.4285714286E+00 +3.0714285714E+00     
 2833 +2.8571428571E-01 +8.7142857143E+00 +3.0714285714E+00     
 2834 +2.8571428571E-01 +9.0000000000E+00 +3.0714285714E+00     
 2835 +5.7142857143E-01 +5.0000000000E+00 +3.0714285714E+00     
 2836 +5.7142857143E-01 +5.2857142857E+00 +3.0714285714E+00     
 2837 +5.7142857143E-01 +5.5714285714E+00 +3.0714285714E+00     
 2838 +5.7142857143E-01 +5.8571428571E+00 +3.0714285714E+00     
 2839 +5.7142857143E-01 +6.1428571429E+00 +3.0714285714E+00     
 2840 +5.7142857143E-01 +6.4285714286E+00 +3.0714285714E+00     
 2841 +5.7142857143E-01 +6.7142857143E+00 +3.0714285714E+00     
 2842 +5.7142857143E-01 +7.0000000000E+00 +3.0714285714E+00     
 2843 +5.7142857143E-01 +7.2857142857E+00 +3.0714285714E+00     
 2844 +5.7142857143E-01 +7.5714285714E+00 +3.0714285714E+00     
 2845 +5.7142857143E-01 +7.8571428571E+00 +3.0714285714E+00     
 2846 +5.7142857143E-01 +8.1428571429E+00 +3.0714285714E+00     
 2847 +5.7142857143E-01 +8.4285714286E+00 +3.0714285714E+00     
 2848 +5.7142857143E-01 +8.7142857143E+00 +3.0714285714E+00     
 2849 +5.7142857143E-01 +9.0000000000E+00 +3.0714285714E+00     
 2850 +8.5714285714E-01 +5.0000000000E+00 +3.0714285714E+00     
 2851 +8.5714285714E-01 +5.2857142857E+00 +3.0714285714E+00     
 2852 +8.5714285714E-01 +5.5714285714E+00 +3.0714285714E+00     
 2853 +8.5714285714E-01 +5.8571428571E+00 +3.0714285714E+00     
 2854 +8.5714285714E-01 +6.1428571429E+00 +3.0714285714E+00     
 2855 +8.5714285714E-01 +6.4285714286E+00 +3.0714285714E+00     
 2856 +8.5714285714E-01 +6.7142857143E+00 +3.0714285714E+00     
 2857 +8.5714285714E-01 +7.0000000000E+00 +3.0714285714E+00     
 2858 +8.5714285714E-01 +7.2857142857E+00 +3.0714285714E+00     
 2859 +8.5714285714E-01 +7.5714285714E+00 +3.0714285714E+00     
 2860 +8.5714285714E-01 +7.8571428571E+00 +3.0714285714E+00     
 2861 +8.5714285714E-01 +8.1428571429E+00 +3.0714285714E+00     
 2862 +8.5714285714E-01 +8.4285714286E+00 +3.0714285714E+00     
 2863 +8.5714285714E-01 +8.7142857143E+00 +3.0714285714E+00     
 2864 +8.5714285714E-01 +9.0000000000E+00 +3.0714285714E+00     
 2865 +1.1428571429E+00 +5.0000000000E+00 +3.0714285714E+00     
 2866 +1.1428571429E+00 +5.2857142857E+00 +3.0714285714E+00     
 2867 +1.1428571429E+00 +5.5714285714E+00 +3.0714285714E+00     
 2868 +1.1428571429E+00 +5.8571428571E+00 +3.0714285714E+00     
 2869 +1.1428571429E+00 +6.1428571429E+00 +3.0714285714E+00     
 2870 +1.1428571429E+00 +6.4285714286E+00 +3.0714285714E+00     
 2871 +1.1428571429E+00 +6.7142857143E+00 +3.0714285714E+00     
 2872 +1.1428571429E+00 +7.0000000000E+00 +3.0714285714E+00     
